1395ЕР014;+25;ЮФП68.243.52424
1395ЕР015;-60;ЮФП68.243.524+25
1395ЕР015;+125;ЮФП68.243.52426
1395ЕР034;+25;ЮФП68.243.52427
1395ЕР035;-60;ЮФП68.243.52428
1395ЕР035;+125;ЮФП68.243.52429
1395ЕР051А;+25;ЮФП68.243.52430
1395ЕР055Б;-60;ЮФП68.243.52431
1395ЕР055Б;+125;ЮФП68.243.52432
1395ЕР071А;+25;ЮФП68.243.52433
1395ЕР075Б;-60;ЮФП68.243.52434
1395ЕР075Б;+125;ЮФП68.243.52435
1395ЕР091А;+25;ЮФП68.243.52436
1395ЕР095Б;-60;ЮФП68.243.52437
1395ЕР095Б;+125;ЮФП68.243.52438
1395ЕН01А4А;+25;ЮФП68.243.52439
1395ЕН01А4А;-60;ЮФП68.243.52440
1395ЕН01А4А;+125;ЮФП68.243.52441
1395ЕН01Б4А;+25;ЮФП68.243.52442
1395ЕН01Б4А;-60;ЮФП68.243.52443
1395ЕН01Б4А;+125;ЮФП68.243.52444
1395ЕН01В4А;+25;ЮФП68.243.52445
1395ЕН01В5А;-60;ЮФП68.243.52446
1395ЕН01В5А;+125;ЮФП68.243.52447
1395ЕН01Г4А;+25;ЮФП68.243.52448
1395ЕН01Г4А;-60;ЮФП68.243.52449
1395ЕН01Г4А;+125;ЮФП68.243.52450
1395ЕН01Д4А;+25;ЮФП68.243.52451
1395ЕН01Д4А;-60;ЮФП68.243.52452
1395ЕН01Д4А;+125;ЮФП68.243.52453
1395ЕН01Е4А;+25;ЮФП68.243.52454
1395ЕН01Е5А;-60;ЮФП68.243.52455
1395ЕН01Е5А;+125;ЮФП68.243.52456
1395ЕН01Ж4А;+25;ЮФП68.243.52457
1395ЕН01Ж5А;-60;ЮФП68.243.52458
1395ЕН01Ж5А;+125;ЮФП68.243.52459
1395ЕН01И4А;+25;ЮФП68.243.52460
1395ЕН01И4А;-60;ЮФП68.243.52461
1395ЕН01И4А;+125;ЮФП68.243.52462
1395ЕН02А5;+25;ЮФП68.243.52463
1395ЕН02А5;-60;ЮФП68.243.52464
1395ЕН02А5;+125;ЮФП68.243.52465
1395ЕН02Б5;+25;ЮФП68.243.52466
1395ЕН02Б5;-60;ЮФП68.243.52467
1395ЕН02Б5;+125;ЮФП68.243.52468
1395ЕН02В4;+25;ЮФП68.243.52469
1395ЕН02В5;-60;ЮФП68.243.52470
1395ЕН02В5;+125;ЮФП68.243.52471
1395ЕН02В5;+25;ЮФП68.243.52472
1395ЕН02Г5;-60;ЮФП68.243.52473
1395ЕН02Г5;+125;ЮФП68.243.52474
1395ЕН02Д5;+25;ЮФП68.243.52475
1395ЕН02Д5;-60;ЮФП68.243.52476
1395ЕН02Д5;+125;ЮФП68.243.52477
1395ЕН02Е4;+25;ЮФП68.243.52478
1395ЕН02Е5;-60;ЮФП68.243.52479
1395ЕН02Е5;+125;ЮФП68.243.52480
1395ЕН02Ж4;+25;ЮФП68.243.52481
1395ЕН02Ж5;-60;ЮФП68.243.52482
1395ЕН02Ж5;+125;ЮФП68.243.52483
1395ЕН02И5;+25;ЮФП68.243.52484
1395ЕН02И5;-60;ЮФП68.243.52485
1395ЕН02И5;+125;ЮФП68.243.52486
1395ЕН03А4А;+25;ЮФП68.243.52487
1395ЕН03А4А;-60;ЮФП68.243.52488
1395ЕН03А4А;+125;ЮФП68.243.52489
1395ЕН03Б4А;+25;ЮФП68.243.52490
1395ЕН03Б4А;-60;ЮФП68.243.52491
1395ЕН03Б4А;+125;ЮФП68.243.52492
1395ЕН03В4А;+25;ЮФП68.243.52493
1395ЕН03В4Б;-60;ЮФП68.243.52494
1395ЕН03В4Б;+125;ЮФП68.243.52495
1395ЕН03Г4А;+25;ЮФП68.243.52496
1395ЕН03Г4А;-60;ЮФП68.243.52497
1395ЕН03Г4А;+125;ЮФП68.243.52498
1395ЕН03Д4А;+25;ЮФП68.243.52499
1395ЕН03Д4А;-60;ЮФП68.243.5+2500
1395ЕН03Д4А;+125;ЮФП68.243.5+2501
1395ЕН03Е4А;+25;ЮФП68.243.5+2502
1395ЕН03Е4Б;-60;ЮФП68.243.5+2503
1395ЕН03Е4Б;+125;ЮФП68.243.5+2504
1395ЕН03Ж4А;+25;ЮФП68.243.5+2505
1395ЕН03Ж4Б;-60;ЮФП68.243.5+2506
1395ЕН03Ж4Б;+125;ЮФП68.243.5+2507
1395ЕН03И4А;+25;ЮФП68.243.5+2508
1395ЕН03И4А;-60;ЮФП68.243.5+2509
1395ЕН03И4А;+125;ЮФП68.243.5+2510
1395ЕН04А5;+25;ЮФП68.243.5+2511
1395ЕН04А5;-60;ЮФП68.243.5+2512
1395ЕН04А5;+125;ЮФП68.243.5+2513
1395ЕН04Б5;+25;ЮФП68.243.5+2514
1395ЕН04Б5;-60;ЮФП68.243.5+2515
1395ЕН04Б5;+125;ЮФП68.243.5+2516
1395ЕН04В5;+25;ЮФП68.243.5+2517
1395ЕН04В4;-60;ЮФП68.243.5+2518
1395ЕН04В4;+125;ЮФП68.243.5+2519
1395ЕН04Г5;+25;ЮФП68.243.5+2520
1395ЕН04Г5;-60;ЮФП68.243.5+2521
1395ЕН04Г5;+125;ЮФП68.243.5+2522
1395ЕН04Д5;+25;ЮФП68.243.5+2523
1395ЕН04Д5;-60;ЮФП68.243.5+2524
1395ЕН04Д5;+125;ЮФП68.243.5+25+25
1395ЕН04Е5;+25;ЮФП68.243.5+2526
1395ЕН04Е4;-60;ЮФП68.243.5+2527
1395ЕН04Е4;+125;ЮФП68.243.5+2528
1395ЕН04Ж5;+25;ЮФП68.243.5+2529
1395ЕН04Ж4;-60;ЮФП68.243.5+2530
1395ЕН04Ж4;+125;ЮФП68.243.5+2531
1395ЕН04И5;+25;ЮФП68.243.5+2532
1395ЕН04И5;-60;ЮФП68.243.5+2533
1395ЕН04И5;+125;ЮФП68.243.5+2534
1395ЕН05А1;+25;ЮФП68.243.5+2535
1395ЕН05А1;-60;ЮФП68.243.5+2536
1395ЕН05А1;+125;ЮФП68.243.5+2537
1395ЕН05Б1;+25;ЮФП68.243.5+2538
1395ЕН05Б1;-60;ЮФП68.243.5+2539
1395ЕН05Б1;+125;ЮФП68.243.5+2540
1395ЕН05В1;+25;ЮФП68.243.5+2541
1395ЕН05В4Б;-60;ЮФП68.243.5+2542
1395ЕН05В4Б;+125;ЮФП68.243.5+2543
1395ЕН05Г1;+25;ЮФП68.243.5+2544
1395ЕН05Г1;-60;ЮФП68.243.5+2545
1395ЕН05Г1;+125;ЮФП68.243.5+2546
1395ЕН05Д1;+25;ЮФП68.243.5+2547
1395ЕН05Д1;-60;ЮФП68.243.5+2548
1395ЕН05Д1;+125;ЮФП68.243.5+2549
1395ЕН05Е1;+25;ЮФП68.243.5+2550
1395ЕН05Е4Б;-60;ЮФП68.243.5+2551
1395ЕН05Е4Б;+125;ЮФП68.243.5+2552
1395ЕН05Ж1;+25;ЮФП68.243.5+2553
1395ЕН05Ж4Б;-60;ЮФП68.243.5+2554
1395ЕН05Ж4Б;+125;ЮФП68.243.5+2555
1395ЕН05И1;+25;ЮФП68.243.5+2556
1395ЕН05И1;-60;ЮФП68.243.5+2557
1395ЕН05И1;+125;ЮФП68.243.5+2558
1395ЕН05К1;+25;ЮФП68.243.5+2559
1395ЕН05К1;-60;ЮФП68.243.5+2560
1395ЕН05К1;+125;ЮФП68.243.5+2561
1395ЕН06А5Б;+25;ЮФП68.243.5+2562
1395ЕН06А5Б;-60;ЮФП68.243.5+2563
1395ЕН06А5Б;+125;ЮФП68.243.5+2564
1395ЕН06Б5Б;+25;ЮФП68.243.5+2565
1395ЕН06Б5Б;-60;ЮФП68.243.5+2566
1395ЕН06Б5Б;+125;ЮФП68.243.5+2567
1395ЕН06В5Б;+25;ЮФП68.243.5+2568
1395ЕН06В1А;-60;ЮФП68.243.5+2569
1395ЕН06В1А;+125;ЮФП68.243.5+2570
1395ЕН06Г5Б;+25;ЮФП68.243.5+2571
1395ЕН06Г5Б;-60;ЮФП68.243.5+2572
1395ЕН06Г5Б;+125;ЮФП68.243.5+2573
1395ЕН06Д5Б;+25;ЮФП68.243.5+2574
1395ЕН06Д5Б;-60;ЮФП68.243.5+2575
1395ЕН06Д5Б;+125;ЮФП68.243.5+2576
1395ЕН06Е5Б;+25;ЮФП68.243.5+2577
1395ЕН06Е1А;-60;ЮФП68.243.5+2578
1395ЕН06Е1А;+125;ЮФП68.243.5+2579
1395ЕН06Ж5Б;+25;ЮФП68.243.5+2580
1395ЕН06Ж1А;-60;ЮФП68.243.5+2581
1395ЕН06Ж1А;+125;ЮФП68.243.5+2582
1395ЕН06Ж1А;+25;ЮФП68.243.5+2583
1395ЕН06И5Б;-60;ЮФП68.243.5+2584
1395ЕН06И5Б;+125;ЮФП68.243.5+2585
1395ЕН06К5Б;+25;ЮФП68.243.5+2586
1395ЕН06К5Б;-60;ЮФП68.243.5+2587
1395ЕН06К5Б;+125;ЮФП68.243.5+2588
1395ЕН07А1;+25;ЮФП68.243.5+2589
1395ЕН07А1;-60;ЮФП68.243.5+2590
1395ЕН07А1;+125;ЮФП68.243.5+2591
1395ЕН07Б1;+25;ЮФП68.243.5+2592
1395ЕН07Б1;-60;ЮФП68.243.5+2593
1395ЕН07Б1;+125;ЮФП68.243.5+2594
1395ЕН07В1;+25;ЮФП68.243.5+2595
1395ЕН07В4Б;-60;ЮФП68.243.5+2596
1395ЕН07В4Б;+125;ЮФП68.243.5+2597
1395ЕН07Г1;+25;ЮФП68.243.5+2598
1395ЕН07Г1;-60;ЮФП68.243.5+2599
1395ЕН07Г1;+125;ЮФП68.243.52600
1395ЕН07Д1;+25;ЮФП68.243.52601
1395ЕН07Д1;-60;ЮФП68.243.52602
1395ЕН07Д1;+125;ЮФП68.243.52603
1395ЕН07Е1;+25;ЮФП68.243.52604
1395ЕН07Е4Б;-60;ЮФП68.243.52605
1395ЕН07Е4Б;+125;ЮФП68.243.52606
1395ЕН07Ж1;+25;ЮФП68.243.52607
1395ЕН07Ж4Б;-60;ЮФП68.243.52608
1395ЕН07Ж4Б;+125;ЮФП68.243.52609
1395ЕН07И1;+25;ЮФП68.243.52610
1395ЕН07И1;-60;ЮФП68.243.52611
1395ЕН07И1;+125;ЮФП68.243.52612
1395ЕН07К1;+25;ЮФП68.243.52613
1395ЕН07К1;-60;ЮФП68.243.52614
1395ЕН07К1;+125;ЮФП68.243.52615
1395ЕН08А5Б;+25;ЮФП68.243.52616
1395ЕН08А5Б;-60;ЮФП68.243.52617
1395ЕН08А5Б;+125;ЮФП68.243.52618
1395ЕН08Б5Б;+25;ЮФП68.243.52619
1395ЕН08Б5Б;-60;ЮФП68.243.52620
1395ЕН08Б5Б;+125;ЮФП68.243.52621
1395ЕН08В5Б;+25;ЮФП68.243.52622
1395ЕН08В1А;-60;ЮФП68.243.52623
1395ЕН08В1А;+125;ЮФП68.243.52624
1395ЕН08Г5Б;+25;ЮФП68.243.526+25
1395ЕН08Г5Б;-60;ЮФП68.243.52626
1395ЕН08Г5Б;+125;ЮФП68.243.52627
1395ЕН08Д5Б;+25;ЮФП68.243.52628
1395ЕН08Д5Б;-60;ЮФП68.243.52629
1395ЕН08Д5Б;+125;ЮФП68.243.52630
1395ЕН08Е5Б;+25;ЮФП68.243.52631
1395ЕН08Е1А;-60;ЮФП68.243.52632
1395ЕН08Е1А;+125;ЮФП68.243.52633
1395ЕН08Ж5Б;+25;ЮФП68.243.52634
1395ЕН08Ж1А;-60;ЮФП68.243.52635
1395ЕН08Ж1А;+125;ЮФП68.243.52636
1395ЕН08Ж1А;+25;ЮФП68.243.52637
1395ЕН08И5Б;-60;ЮФП68.243.52638
1395ЕН08И5Б;+125;ЮФП68.243.52639
1395ЕН08К5Б;+25;ЮФП68.243.52640
1395ЕН08К5Б;-60;ЮФП68.243.52641
1395ЕН08К5Б;+125;ЮФП68.243.52642
1395ЕН09А1;+25;ЮФП68.243.52643
1395ЕН09А1;-60;ЮФП68.243.52644
1395ЕН09А1;+125;ЮФП68.243.52645
1395ЕН09Б1;+25;ЮФП68.243.52646
1395ЕН09Б1;-60;ЮФП68.243.52647
1395ЕН09Б1;+125;ЮФП68.243.52648
1395ЕН09В1;+25;ЮФП68.243.52649
1395ЕН09В4Б;-60;ЮФП68.243.52650
1395ЕН09В4Б;+125;ЮФП68.243.52651
1395ЕН09Г1;+25;ЮФП68.243.52652
1395ЕН09Г1;-60;ЮФП68.243.52653
1395ЕН09Г1;+125;ЮФП68.243.52654
1395ЕН09Д1;+25;ЮФП68.243.52655
1395ЕН09Д1;-60;ЮФП68.243.52656
1395ЕН09Д1;+125;ЮФП68.243.52657
1395ЕН09Е1;+25;ЮФП68.243.52658
1395ЕН09Е4Б;-60;ЮФП68.243.52659
1395ЕН09Е4Б;+125;ЮФП68.243.52660
1395ЕН09Ж1;+25;ЮФП68.243.52661
1395ЕН09Ж4Б;-60;ЮФП68.243.52662
1395ЕН09Ж4Б;+125;ЮФП68.243.52663
1395ЕН09И1;+25;ЮФП68.243.52664
1395ЕН09И1;-60;ЮФП68.243.52665
1395ЕН09И1;+125;ЮФП68.243.52666
1395ЕН09К1;+25;ЮФП68.243.52667
1395ЕН09К1;-60;ЮФП68.243.52668
1395ЕН09К1;+125;ЮФП68.243.52669
1395ЕН10А5Б;+25;ЮФП68.243.52670
1395ЕН10А5Б;-60;ЮФП68.243.52671
1395ЕН10А5Б;+125;ЮФП68.243.52672
1395ЕН10Б5Б;+25;ЮФП68.243.52673
1395ЕН10Б5Б;-60;ЮФП68.243.52674
1395ЕН10Б5Б;+125;ЮФП68.243.52675
1395ЕН10В5Б;+25;ЮФП68.243.52676
1395ЕН10В1А;-60;ЮФП68.243.52677
1395ЕН10В1А;+125;ЮФП68.243.52678
1395ЕН10Г5Б;+25;ЮФП68.243.52679
1395ЕН10Г5Б;-60;ЮФП68.243.52680
1395ЕН10Г5Б;+125;ЮФП68.243.52681
1395ЕН10Д5Б;+25;ЮФП68.243.52682
1395ЕН10Д5Б;-60;ЮФП68.243.52683
1395ЕН10Д5Б;+125;ЮФП68.243.52684
1395ЕН10Е5Б;+25;ЮФП68.243.52685
1395ЕН10Е1А;-60;ЮФП68.243.52686
1395ЕН10Е1А;+125;ЮФП68.243.52687
1395ЕН10Ж5Б;+25;ЮФП68.243.52688
1395ЕН10Ж1А;-60;ЮФП68.243.52689
1395ЕН10Ж1А;+125;ЮФП68.243.52690
1395ЕН10И5Б;+25;ЮФП68.243.52691
1395ЕН10И5Б;-60;ЮФП68.243.52692
1395ЕН10И5Б;+125;ЮФП68.243.52693
1395ЕН10К5Б;+25;ЮФП68.243.52694
1395ЕН10К5Б;-60;ЮФП68.243.52695
1395ЕН10К5Б;+125;ЮФП68.243.52696
